filename, language, HTML, CSS, JavaScript, JSON, SCSS, XML, Markdown, comment, blank, total
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ja.js, JavaScript, 0, 0, 85, 0, 0, 0, 0, 1, 6, 92
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\jv.js, JavaScript, 0, 0, 75, 0, 0, 0, 0, 1, 6, 82
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ka.js, JavaScript, 0, 0, 82, 0, 0, 0, 0, 1, 6, 89
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\kk.js, JavaScript, 0, 0, 79, 0, 0, 0, 0, 1, 7, 87
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\km.js, JavaScript, 0, 0, 102, 0, 0, 0, 0, 1, 7, 110
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\kn.js, JavaScript, 0, 0, 118, 0, 0, 0, 0, 1, 7, 126
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ko.js, JavaScript, 0, 0, 74, 0, 0, 0, 0, 1, 6, 81
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ku.js, JavaScript, 0, 0, 110, 0, 0, 0, 0, 1, 8, 119
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ky.js, JavaScript, 0, 0, 79, 0, 0, 0, 0, 1, 7, 87
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\lb.js, JavaScript, 0, 0, 115, 0, 0, 0, 0, 14, 7, 136
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\lo.js, JavaScript, 0, 0, 63, 0, 0, 0, 0, 1, 6, 70
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\lt.js, JavaScript, 0, 0, 111, 0, 0, 0, 0, 1, 6, 118
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\lv.js, JavaScript, 0, 0, 83, 0, 0, 0, 0, 7, 7, 97
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\me.js, JavaScript, 0, 0, 103, 0, 0, 0, 0, 1, 8, 112
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\mi.js, JavaScript, 0, 0, 57, 0, 0, 0, 0, 1, 6, 64
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\mk.js, JavaScript, 0, 0, 83, 0, 0, 0, 0, 1, 6, 90
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ml.js, JavaScript, 0, 0, 74, 0, 0, 0, 0, 1, 6, 81
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\mn.js, JavaScript, 0, 0, 96, 0, 0, 0, 0, 1, 7, 104
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\mr.js, JavaScript, 0, 0, 151, 0, 0, 0, 0, 1, 8, 160
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ms-my.js, JavaScript, 0, 0, 75, 0, 0, 0, 0, 1, 6, 82
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ms.js, JavaScript, 0, 0, 75, 0, 0, 0, 0, 1, 6, 82
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\mt.js, JavaScript, 0, 0, 53, 0, 0, 0, 0, 1, 6, 60
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\my.js, JavaScript, 0, 0, 84, 0, 0, 0, 0, 1, 8, 93
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\nb.js, JavaScript, 0, 0, 55, 0, 0, 0, 0, 1, 6, 62
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ne.js, JavaScript, 0, 0, 115, 0, 0, 0, 0, 1, 7, 123
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\nl-be.js, JavaScript, 0, 0, 75, 0, 0, 0, 0, 1, 11, 87
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\nl.js, JavaScript, 0, 0, 75, 0, 0, 0, 0, 1, 11, 87
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\nn.js, JavaScript, 0, 0, 53, 0, 0, 0, 0, 1, 6, 60
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\pa-in.js, JavaScript, 0, 0, 113, 0, 0, 0, 0, 4, 7, 124
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\pl.js, JavaScript, 0, 0, 111, 0, 0, 0, 0, 4, 11, 126
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\pt-br.js, JavaScript, 0, 0, 54, 0, 0, 0, 0, 1, 6, 61
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\pt.js, JavaScript, 0, 0, 58, 0, 0, 0, 0, 1, 6, 65
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ro.js, JavaScript, 0, 0, 67, 0, 0, 0, 0, 1, 7, 75
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ru.js, JavaScript, 0, 0, 162, 0, 0, 0, 0, 9, 11, 182
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sd.js, JavaScript, 0, 0, 90, 0, 0, 0, 0, 1, 7, 98
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\se.js, JavaScript, 0, 0, 53, 0, 0, 0, 0, 1, 6, 60
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\si.js, JavaScript, 0, 0, 63, 0, 0, 0, 0, 2, 6, 71
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sk.js, JavaScript, 0, 0, 148, 0, 0, 0, 0, 1, 7, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sl.js, JavaScript, 0, 0, 164, 0, 0, 0, 0, 1, 8, 173
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sq.js, JavaScript, 0, 0, 61, 0, 0, 0, 0, 1, 6, 68
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sr-cyrl.js, JavaScript, 0, 0, 103, 0, 0, 0, 0, 1, 7, 111
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sr.js, JavaScript, 0, 0, 103, 0, 0, 0, 0, 1, 7, 111
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ss.js, JavaScript, 0, 0, 81, 0, 0, 0, 0, 1, 6, 88
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sv.js, JavaScript, 0, 0, 62, 0, 0, 0, 0, 1, 6, 69
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\sw.js, JavaScript, 0, 0, 52, 0, 0, 0, 0, 1, 6, 59
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ta.js, JavaScript, 0, 0, 120, 0, 0, 0, 0, 2, 7, 129
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\te.js, JavaScript, 0, 0, 82, 0, 0, 0, 0, 1, 6, 89
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tet.js, JavaScript, 0, 0, 60, 0, 0, 0, 0, 1, 6, 67
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tg.js, JavaScript, 0, 0, 108, 0, 0, 0, 0, 1, 7, 116
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\th.js, JavaScript, 0, 0, 60, 0, 0, 0, 0, 1, 6, 67
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tl-ph.js, JavaScript, 0, 0, 55, 0, 0, 0, 0, 1, 6, 62
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tlh.js, JavaScript, 0, 0, 110, 0, 0, 0, 0, 1, 11, 122
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tr.js, JavaScript, 0, 0, 88, 0, 0, 0, 0, 0, 6, 94
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tzl.js, JavaScript, 0, 0, 81, 0, 0, 0, 0, 3, 7, 91
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tzm-latn.js, JavaScript, 0, 0, 51, 0, 0, 0, 0, 1, 6, 58
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\tzm.js, JavaScript, 0, 0, 51, 0, 0, 0, 0, 1, 6, 58
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ug-cn.js, JavaScript, 0, 0, 110, 0, 0, 0, 0, 2, 7, 119
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\uk.js, JavaScript, 0, 0, 143, 0, 0, 0, 0, 2, 9, 154
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\ur.js, JavaScript, 0, 0, 90, 0, 0, 0, 0, 1, 7, 98
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\uz-latn.js, JavaScript, 0, 0, 51, 0, 0, 0, 0, 1, 6, 58
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\uz.js, JavaScript, 0, 0, 51, 0, 0, 0, 0, 1, 6, 58
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\vi.js, JavaScript, 0, 0, 72, 0, 0, 0, 0, 1, 6, 79
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\x-pseudo.js, JavaScript, 0, 0, 61, 0, 0, 0, 0, 1, 6, 68
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\yo.js, JavaScript, 0, 0, 53, 0, 0, 0, 0, 1, 6, 60
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\zh-cn.js, JavaScript, 0, 0, 101, 0, 0, 0, 0, 3, 6, 110
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\zh-hk.js, JavaScript, 0, 0, 96, 0, 0, 0, 0, 1, 6, 103
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locale\zh-tw.js, JavaScript, 0, 0, 96, 0, 0, 0, 0, 1, 6, 103
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locales.js, JavaScript, 0, 0, 9628, 0, 0, 0, 0, 187, 364, 10179
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\locales.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\moment-with-locales.js, JavaScript, 0, 0, 13162, 0, 0, 0, 0, 516, 1088, 14766
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\moment-with-locales.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\moment\moment.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\esm\popper-utils.js, JavaScript, 0, 0, 616, 0, 0, 0, 0, 360, 138, 1114
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\esm\popper-utils.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\esm\popper.js, JavaScript, 0, 0, 1241, 0, 0, 0, 0, 1051, 325, 2617
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\esm\popper.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\popper-utils.js, JavaScript, 0, 0, 579, 0, 0, 0, 0, 360, 124, 1063
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\popper-utils.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\popper.js, JavaScript, 0, 0, 1125, 0, 0, 0, 0, 1051, 287, 2463
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\popper.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\umd\popper-utils.js, JavaScript, 0, 0, 651, 0, 0, 0, 0, 360, 141, 1152
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\umd\popper-utils.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\umd\popper.js, JavaScript, 0, 0, 1247, 0, 0, 0, 0, 1051, 327, 2625
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\popper\umd\popper.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2-bootstrap4-theme\select2-bootstrap4.css, CSS, 0, 143, 0, 0, 0, 0, 0, 0, 21, 164
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2-bootstrap4-theme\select2-bootstrap4.min.css, CSS, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\css\select2.css, CSS, 0, 425, 0, 0, 0, 0, 0, 0, 57, 482
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\css\select2.min.css, CSS, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\af.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ar.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\az.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\bg.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\bn.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\bs.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ca.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\cs.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\da.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\de.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\dsb.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\el.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\en.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\es.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\et.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\eu.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\fa.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\fi.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\fr.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\gl.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\he.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\hi.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\hr.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\hsb.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\hu.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
